RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29700,18.41,0.000000,17,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29700,18.41,0.000000,17,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29700,18.41,0.000000,17,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29700,18.41,0.000000,16,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29700,18.41,0.000000,16,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29700,18.41,0.000000,15,,,2024,아파트,직거래,
2024,11320,도봉구,10700,창동,1,대지,0700,0096,태영그린빌(700-96),2024-11-07,15000,47.64,23.000000,3,,,2002,연립다세대,중개거래,"서울 도봉구, 서울 중구"
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29700,18.41,0.000000,15,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29700,18.41,0.000000,15,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29100,18.41,0.000000,14,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29100,18.41,0.000000,14,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29100,18.41,0.000000,14,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29100,18.41,0.000000,14,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29100,18.41,0.000000,13,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29100,18.41,0.000000,13,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,29100,18.41,0.000000,13,,,2024,아파트,직거래,
2024,11500,강서구,10200,등촌동,1,대지,0707,0000,"등촌7,8단지주공아파트",2024-11-07,49000,41.85,0.000000,1,,,1994,아파트,중개거래,서울 강서구
2024,11470,양천구,10300,신월동,1,대지,0075,0015,동서빌라파트,2024-11-07,16000,52.2,23.000000,4,,,1992,연립다세대,중개거래,서울 양천구
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,28950,18.41,0.000000,12,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,28950,18.41,0.000000,12,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,28950,18.41,0.000000,12,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,28950,18.41,0.000000,11,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,28950,18.41,0.000000,11,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,28950,18.41,0.000000,11,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,28950,18.41,0.000000,10,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,28950,18.41,0.000000,10,,,2024,아파트,직거래,
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,28850,18.41,0.000000,9,,,2024,아파트,직거래,
2024,11305,강북구,10300,수유동,,,,,,2024-11-07,40000,173.88,116.000000,,,,1990,단독다가구,중개거래,서울 강북구
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,28850,18.41,0.000000,9,,,2024,아파트,직거래,
2024,11590,동작구,10800,대방동,1,대지,0391,0071,다인캐슬3차,2024-11-07,38200,27.62,17.000000,5,,,2021,연립다세대,중개거래,경기 광명시
2024,11230,동대문구,10300,제기동,1,대지,0136,0003,리스트안암,2024-11-07,28850,18.41,0.000000,9,,,2024,아파트,직거래,
2024,11440,마포구,12500,성산동,1,대지,0039,0009,센텀시티,2024-11-07,44500,46.62,31.000000,3,,,2018,연립다세대,중개거래,서울 마포구
2024,11740,강동구,10700,암사동,1,대지,0430,0008,라인주택,2024-11-07,24500,32.08,21.000000,4,,,2016,연립다세대,중개거래,서울 강동구
2024,11140,중구,16200,신당동,1,대지,0850,0000,신당푸르지오,2024-11-07,119000,84.76,0.000000,15,,,2005,아파트,중개거래,서울 중구
2024,11260,중랑구,10100,면목동,1,대지,0087,0064,한울파크빌,2024-11-07,41000,30,15.000000,6,,20241112,2021,연립다세대,중개거래,서울 중랑구
2024,11530,구로구,10200,구로동,1,대지,0781,0017,(781-17),2024-11-07,16500,28.8,11.000000,1,,,1996,연립다세대,중개거래,서울 구로구
2024,11440,마포구,11400,창전동,1,대지,0438,0000,신촌금호,2024-11-07,89500,59.21,0.000000,9,,,2001,아파트,중개거래,서울 마포구
2024,11290,성북구,13700,상월곡동,1,대지,0101,0000,동아에코빌,2024-11-07,74000,114.66,0.000000,16,,,2003,아파트,직거래,
2024,11680,강남구,10600,대치동,1,대지,0890,0059,선릉역 롯데골드로즈2,2024-11-07,30000,34.32,47.950000,17,,,2004,오피스텔,중개거래,서울 강남구
2024,11500,강서구,10200,등촌동,1,대지,0715,0000,등촌동아이파크,2024-11-07,145000,165.829,0.000000,10,,,2004,아파트,중개거래,서울 강서구
2024,11560,영등포구,12500,양평동1가,1,대지,0020,0000,신동아,2024-11-07,83000,61.59,0.000000,7,,,1982,아파트,중개거래,서울 영등포구
2024,11380,은평구,10700,응암동,1,대지,0088,0020,건영빌라,2024-11-07,20000,36.75,14.000000,3,,,2000,연립다세대,직거래,
2024,11230,동대문구,10600,장안동,1,대지,0394,0002,더하이엔드,2024-11-07,46000,42.49,25.000000,3,,,2021,연립다세대,중개거래,서울 강남구
2024,11560,영등포구,11000,여의도동,1,대지,0044,0034,(44-34),2024-11-07,26500,37.7,73.050000,5,,,1991,오피스텔,중개거래,서울 영등포구
2024,11620,관악구,10200,신림동,1,대지,0412,0335,(412-335),2024-11-07,25000,25.78,17.000000,3,,,1991,연립다세대,중개거래,서울 관악구
2024,11740,강동구,10900,천호동,1,대지,0442,0034,대동피렌체리버,2024-11-07,17000,32.67,44.590000,13,,,2004,오피스텔,중개거래,서울 강동구
2024,11650,서초구,10800,서초동,1,대지,1333,0000,신동아아파트(1차),2024-11-07,216500,75.86,0.000000,13,,,1978,아파트,중개거래,서울 서초구
2024,11530,구로구,10200,구로동,1,대지,0830,0000,한영캐슬시티,2024-11-07,12000,18.52,27.640000,3,,,null,오피스텔,중개거래,서울 성동구
2024,11215,광진구,10300,구의동,1,대지,0080,0029,구의동홀가하우스,2024-11-07,39700,22.06,12.000000,9,,,2020,연립다세대,중개거래,"서울 관악구, 서울 중랑구"
2024,11380,은평구,10700,응암동,1,대지,0755,0038,(755-38),2024-11-07,26500,56.4,37.000000,1,,,1986,연립다세대,중개거래,서울 은평구
2024,11620,관악구,10200,신림동,1,대지,0610,0097,봉황빌라2차,2024-11-07,13000,36.64,17.000000,-1,,,1993,연립다세대,중개거래,서울 관악구
2024,11410,서대문구,11000,북아현동,1,대지,1013,0000,e편한세상신촌4단지,2024-11-06,188000,84.89,0.000000,16,,,2018,아파트,중개거래,"서울 서대문구, 서울 종로구"
2024,11680,강남구,10500,삼성동,1,대지,0142,0003,LG선릉에클라트(B),2024-11-06,107000,56.68,0.000000,15,,,2004,아파트,중개거래,서울 강남구
2024,11530,구로구,10700,개봉동,1,대지,0068,0064,호반써밋 개봉,2024-11-06,101240,84.787,0.000000,11,분양권,,0,아파트,중개거래,서울 구로구
2024,11320,도봉구,10800,도봉동,1,대지,0595,0000,럭키,2024-11-06,54500,84.86,0.000000,6,,,1992,아파트,중개거래,서울 도봉구
2024,11215,광진구,10300,구의동,1,대지,0663,0000,아차산포레안,2024-11-06,108500,84.76,0.000000,4,,,2010,아파트,중개거래,서울 광진구
2024,11620,관악구,10100,봉천동,1,대지,1513,0015,삼화주택(1513-15),2024-11-06,17500,41.49,30.000000,-1,,,1988,연립다세대,중개거래,서울 관악구
2024,11740,강동구,10500,길동,1,대지,0106,0007,삼보프리빌,2024-11-06,47500,76.32,22.000000,5,,,2010,연립다세대,중개거래,서울 강동구
2024,11215,광진구,10500,자양동,1,대지,0664,0007,강남빌리지,2024-11-06,38000,29.94,17.000000,4,,,2007,연립다세대,중개거래,서울 광진구
2024,11110,종로구,18200,구기동,1,대지,0056,0018,북한산황룡캐슬,2024-11-06,14500,19.46,12.000000,5,,,2020,연립다세대,직거래,
2024,11440,마포구,12500,성산동,1,대지,0590,0005,상암월드시티,2024-11-06,9800,16.52,23.590000,12,,,2014,오피스텔,중개거래,서울 마포구
2024,11560,영등포구,11200,당산동2가,1,대지,0164,0000,당산2가현대홈타운,2024-11-06,112000,82.77,0.000000,13,,,1994,아파트,중개거래,서울 영등포구
2024,11710,송파구,10400,송파동,1,대지,0095,0007,HANYANGLEEPS,2024-11-06,12500,12.54,9.000000,4,,,2012,연립다세대,중개거래,서울 송파구
2024,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,2024-11-06,41000,39.78,0.000000,3,,,1990,아파트,중개거래,서울 노원구
2024,11740,강동구,10700,암사동,1,대지,0484,0034,더이룸,2024-11-06,35000,51.05,27.000000,2,,,2019,연립다세대,직거래,
2024,11680,강남구,11200,자곡동,1,대지,0658,0000,강남힐스테이트에코,2024-11-06,17500,23.747,31.491000,10,,,2014,오피스텔,중개거래,서울 강남구
2024,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,2024-11-06,41000,39.78,0.000000,3,,20241108,1990,아파트,중개거래,서울 노원구
2024,11200,성동구,11200,금호동4가,1,대지,1555,0000,서울숲르씨엘,2024-11-06,100000,59.507,0.000000,3,,,2023,아파트,중개거래,서울 성동구
2024,11620,관악구,10200,신림동,1,대지,0610,0344,정심빌라(610-344),2024-11-06,15400,39.15,16.000000,1,,,1993,연립다세대,중개거래,서울 관악구
2024,11470,양천구,10100,신정동,1,대지,1218,0010,우진파크빌나동,2024-11-06,52500,51.42,24.000000,3,,,2002,연립다세대,중개거래,서울 양천구
2024,11380,은평구,10400,갈현동,1,대지,0522,0060,행복마을,2024-11-06,27600,54.43,32.000000,2,,,2016,연립다세대,중개거래,서울 은평구
2024,11500,강서구,10500,마곡동,1,대지,0797,0014,힐스테이트에코마곡,2024-11-06,18500,24.46,24.460000,11,,,2016,오피스텔,중개거래,서울 강서구
2024,11740,강동구,10300,상일동,1,대지,0513,0000,고덕센트럴IPARK,2024-11-06,122000,59.97,0.000000,4,,,2019,아파트,중개거래,서울 강동구
2024,11530,구로구,10200,구로동,1,대지,0103,0006,구로오네뜨시티,2024-11-06,16000,16.71,0.000000,14,,,2022,아파트,중개거래,서울 구로구
2024,11545,금천구,10200,독산동,1,대지,0961,0014,아우르하우스,2024-11-06,28900,37.2,14.000000,7,,20241106,2019,연립다세대,중개거래,서울 금천구
2024,11290,성북구,13800,장위동,1,대지,0230,0166,수빌리지,2024-11-06,30000,42.48,26.000000,3,,,2018,연립다세대,중개거래,서울 성북구
2024,11470,양천구,10300,신월동,1,대지,1037,0000,장수마을,2024-11-06,49500,59.8,0.000000,3,,,2008,아파트,중개거래,서울 양천구
2024,11470,양천구,10300,신월동,1,대지,0468,0001,대성아트빌라,2024-11-06,32000,80.62,39.000000,2,,,1993,연립다세대,중개거래,서울 양천구
2024,11110,종로구,18300,평창동,1,대지,0234,0011,하이스트빌,2024-11-06,30000,59.84,51.000000,-1,,,2003,연립다세대,직거래,
2024,11260,중랑구,10600,신내동,1,대지,0783,0000,성원,2024-11-06,65000,84.32,0.000000,19,,20241107,1994,아파트,중개거래,"서울 동대문구, 서울 중랑구"
2024,11380,은평구,10800,역촌동,1,대지,0009,0031,우인빌러스,2024-11-06,16500,44.27,22.000000,1,,,2002,연립다세대,중개거래,서울 은평구
2024,11320,도봉구,10600,방학동,1,대지,0694,0028,청기와빌라(A동),2024-11-06,10000,57.13,25.000000,-1,,,1993,연립다세대,중개거래,서울 도봉구
2024,11545,금천구,10300,시흥동,1,대지,0955,0007,대도,2024-11-06,38000,50.94,63.000000,1,,,1986,연립다세대,중개거래,서울 금천구
2024,11740,강동구,10800,성내동,1,대지,0466,0014,신진아트빌라,2024-11-06,32700,56.69,31.000000,1,,,1994,연립다세대,중개거래,서울 강남구
2024,11200,성동구,11000,금호동2가,,,,,,2024-11-06,118500,107.77,165.000000,,,,1978,단독다가구,중개거래,서울 성동구
2024,11560,영등포구,12400,문래동6가,1,대지,0055,0001,현대6차,2024-11-06,107000,114.57,0.000000,7,,,1997,아파트,중개거래,서울 영등포구
2024,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,2024-11-06,155200,102.34,0.000000,11,,,2008,아파트,중개거래,"서울 강동구, 서울 송파구"
2024,11350,노원구,10400,하계동,1,대지,0251,0012,청구3,2024-11-06,65000,84.99,0.000000,2,,,1996,아파트,중개거래,서울 노원구
2024,11230,동대문구,10400,전농동,,,,,,2024-11-06,85000,52.89,112.000000,,,,1980,단독다가구,중개거래,서울 서초구
2024,11440,마포구,12400,연남동,1,대지,0246,0006,세명그린빌,2024-11-06,32500,53.36,23.000000,5,,,2012,연립다세대,중개거래,서울 마포구
2024,11230,동대문구,10600,장안동,1,대지,0460,0013,양지쉐르빌,2024-11-06,34000,58.47,27.000000,6,,,2015,연립다세대,중개거래,서울 동대문구
2024,11545,금천구,10200,독산동,1,대지,0164,0019,마인드빌A동,2024-11-06,23000,35.1,21.000000,2,,,2019,연립다세대,중개거래,서울 금천구
2024,11320,도봉구,10700,창동,1,대지,0807,0000,쌍용,2024-11-06,90000,84.76,0.000000,7,,,1997,아파트,중개거래,서울 도봉구
2024,11650,서초구,10800,서초동,1,대지,1327,0027,강남역 한화오벨리스크,2024-11-06,25500,33.575,45.283000,2,,,2003,오피스텔,중개거래,서울 서초구
2024,11350,노원구,10500,상계동,1,대지,0730,0002,상계주공3(고층),2024-11-06,67500,58.01,0.000000,7,,,1987,아파트,중개거래,서울 노원구
2024,11500,강서구,10500,마곡동,1,대지,0776,0004,엠코지니어스타,2024-11-06,17500,26.28,36.810000,5,,,2015,오피스텔,중개거래,서울 강서구
2024,11260,중랑구,10200,상봉동,1,대지,0484,0000,"엘지,쌍용아파트",2024-11-06,59300,68.12,0.000000,12,,,1996,아파트,중개거래,서울 중랑구
2024,11590,동작구,10200,상도동,1,대지,0007,0071,대동아파트,2024-11-06,43000,59.9,0.000000,6,,,2017,아파트,중개거래,서울 동작구
2024,11410,서대문구,11900,북가좌동,1,대지,0273,0008,거성리젠시,2024-11-06,55000,59.83,27.000000,4,,,2020,연립다세대,직거래,
2024,11380,은평구,10900,신사동,1,대지,0029,0115,삼익하이빌,2024-11-06,30000,53.34,21.000000,4,,,2008,연립다세대,중개거래,서울 은평구
2024,11560,영등포구,13300,대림동,,,,,,2024-11-06,95241,187.68,132.000000,,,,1990,단독다가구,직거래,
2024,11650,서초구,11100,신원동,1,대지,0662,0000,청계산자연누리,2024-11-06,16500,21.39,27.578000,3,,,2015,오피스텔,중개거래,서울 서초구
2024,11440,마포구,12500,성산동,1,대지,0051,0024,한맥아이홈A동,2024-11-06,43000,74.13,34.000000,4,,,2003,연립다세대,중개거래,서울 마포구
2024,11320,도봉구,10800,도봉동,,,,,,2024-11-06,60630,189.09,115.000000,,,,1994,단독다가구,직거래,
2024,11410,서대문구,11900,북가좌동,1,대지,0329,0028,이조빌라,2024-11-06,26300,56.1,23.000000,1,,,1991,연립다세대,중개거래,서울 서대문구
2024,11740,강동구,10900,천호동,1,대지,0425,0003,천호역 한강 푸르지오시티,2024-11-06,18400,27.44,39.040000,17,,,2015,오피스텔,중개거래,서울 강동구
2024,11320,도봉구,10600,방학동,1,대지,0599,0004,예다음,2024-11-06,23800,39.115,31.000000,2,,,2015,연립다세대,중개거래,서울 도봉구
2024,11530,구로구,11100,천왕동,1,대지,0280,0012,새롬스타빌,2024-11-06,11500,19.561,47.816000,10,,,2017,오피스텔,중개거래,서울 구로구
2024,11650,서초구,11100,신원동,1,대지,0659,0000,해피트리앤,2024-11-06,40000,42.476,58.563000,5,,,2015,오피스텔,중개거래,서울 서초구
2024,11530,구로구,10200,구로동,1,대지,0685,0124,중앙하이츠,2024-11-06,52000,59.99,0.000000,9,,,1987,아파트,중개거래,서울 구로구
2024,11530,구로구,10600,고척동,1,대지,0048,0014,다청림,2024-11-06,18000,33.15,19.000000,5,,,2012,연립다세대,직거래,
2024,11380,은평구,10100,수색동,1,대지,0415,0001,e편한세상 수색 에코포레,2024-11-06,56000,59.895,0.000000,9,,,2003,아파트,중개거래,서울 은평구
2024,11545,금천구,10200,독산동,1,대지,0179,0023,뜰안채(179-23),2024-11-06,18800,29.02,21.000000,2,,,2014,연립다세대,중개거래,서울 금천구
2024,11590,동작구,10200,상도동,1,대지,0906,0000,상도푸르지오클라베뉴,2024-11-06,133183,84.624,0.000000,7,분양권,,0,아파트,직거래,
2024,11215,광진구,10500,자양동,1,대지,0680,0063,롯데캐슬 이스트폴,2024-11-06,154423,84.86,0.000000,27,분양권,,0,아파트,중개거래,"경기 성남시 분당구, 서울 광진구"
2024,11140,중구,16500,황학동,1,대지,2545,0000,롯데캐슬,2024-11-06,102500,84.97,0.000000,19,,,2008,아파트,중개거래,"서울 동작구, 서울 중구"
2024,11545,금천구,10300,시흥동,1,대지,0938,0051,트라움하임,2024-11-05,34000,59.81,45.000000,2,,,2016,연립다세대,중개거래,서울 금천구
2024,11110,종로구,14900,원서동,,,,,,2024-11-05,90000,33.06,59.000000,,,,1911,단독다가구,중개거래,서울 강남구
2024,11500,강서구,10500,마곡동,1,대지,0748,0000,마곡13단지힐스테이트마스터,2024-11-05,147000,84.98,0.000000,4,,,2017,아파트,중개거래,서울 강서구
2024,11440,마포구,12500,성산동,1,대지,0592,0006,이안상암Ⅱ,2024-11-05,48000,79.4,106.940000,14,,,2005,오피스텔,중개거래,서울 마포구
2024,11710,송파구,10900,장지동,1,대지,0844,0000,송파파인타운7단지,2024-11-05,124000,84.93,0.000000,10,,,2007,아파트,중개거래,서울 송파구
2024,11620,관악구,10200,신림동,1,대지,0611,0109,우석빌라11차,2024-11-05,16000,44.19,18.000000,-1,,,1995,연립다세대,중개거래,서울 관악구
2024,11560,영등포구,12700,양평동3가,1,대지,0055,0001,경남아너스빌,2024-11-05,70000,59.9,0.000000,15,,,1998,아파트,중개거래,서울 영등포구
